"[-0.01924970932304859, -0.5806741714477539, -0.108209989964962]","[-0.007489683572202921, -0.6168112754821777, -0.1023685559630394]","[-0.006705292034894228, -0.6173694133758545, -0.10225152969360352]","[-0.007404005154967308, -0.6172827482223511, -0.10157245397567749]","[-0.03444506227970123, -0.613666296005249, -0.08497442305088043]","[-0.0344976969063282, -0.6141133308410645, -0.0856730118393898]","[-0.03411491587758064, -0.615056574344635, -0.08458864688873291]","[0.08999417722225189, -0.6137513518333435, -0.02965732105076313]","[-0.04142002388834953, -0.6095463037490845, 0.03652427718043327]","[0.020522870123386383, -0.5614118576049805, -0.08353863656520844]","[-0.015629759058356285, -0.5575395226478577, -0.06117282435297966]","[0.18757042288780212, -0.46410131454467773, -0.039770450443029404]","[-0.04103875532746315, -0.44494980573654175, 0.14158309996128082]","[0.29783692955970764, -0.2922789454460144, -0.12103956192731857]","[-0.07671459764242172, -0.23850975930690765, 0.1144905611872673]","[0.14577637612819672, -0.2337902933359146, -0.21314272284507751]","[-0.07741768658161163, -0.25259190797805786, -0.0779278501868248]","[0.10073760151863098, -0.20536115765571594, -0.23135298490524292]","[-0.047400906682014465, -0.2316291630268097, -0.1071586012840271]","[0.07818520814180374, -0.23101015388965607, -0.23196247220039368]","[-0.04163612425327301, -0.26119253039360046, -0.1019124686717987]","[0.12751387059688568, -0.23493808507919312, -0.21103449165821075]","[-0.062137894332408905, -0.2584487795829773, -0.0825706198811531]","[0.0680292397737503, 0.0025635729543864727, -0.08388463407754898]","[-0.06871697306632996, -0.0035250959917902946, 0.0844661220908165]","[-0.14323307573795319, 0.37082135677337646, -0.17658114433288574]","[-0.08741405606269836, 0.365630567073822, 0.10094203054904938]","[0.10002298653125763, 0.6129326224327087, -0.15815407037734985]","[0.027566373348236084, 0.7201597690582275, 0.1731843203306198]","[0.14405028522014618, 0.644916296005249, -0.15351524949073792]","[0.04015975072979927, 0.7661513686180115, 0.17671239376068115]","[0.12550801038742065, 0.8091468811035156, -0.2004031091928482]","[-0.024413596838712692, 0.8986126780509949, 0.09865639358758926]"
"[0.0021776538342237473, -0.5937359929084778, -0.105110764503479]","[0.016963299363851547, -0.6271441578865051, -0.10045529156923294]","[0.017800122499465942, -0.6279690861701965, -0.10029629617929459]","[0.01707001030445099, -0.6273817420005798, -0.09977886080741882]","[-0.01170792244374752, -0.6251864433288574, -0.08349168300628662]","[-0.011986462399363518, -0.6256262063980103, -0.08420532196760178]","[-0.011195404455065727, -0.626453697681427, -0.08329293876886368]","[0.11392255872488022, -0.6145252585411072, -0.02164268307387829]","[-0.02375769428908825, -0.6140555143356323, 0.04446928948163986]","[0.040464844554662704, -0.5696233510971069, -0.08057411760091782]","[0.0017495169304311275, -0.5679388642311096, -0.05857424437999725]","[0.2143658697605133, -0.46633630990982056, -0.030270662158727646]","[-0.029520034790039062, -0.45105504989624023, 0.14150260388851166]","[0.33734485507011414, -0.3772222399711609, -0.12876136600971222]","[-0.056533411145210266, -0.2989063858985901, 0.10860760509967804]","[0.19317378103733063, -0.31930938363075256, -0.19472450017929077]","[-0.03368774801492691, -0.34205353260040283, -0.07786859571933746]","[0.14804409444332123, -0.28599706292152405, -0.20734356343746185]","[0.0013762173475697637, -0.3257615268230438, -0.10717930644750595]","[0.12870246171951294, -0.2949135899543762, -0.20971211791038513]","[0.00493748439475894, -0.3439243733882904, -0.10047857463359833]","[0.17584076523780823, -0.3128984272480011, -0.19372281432151794]","[-0.018274277448654175, -0.34335383772850037, -0.08217960596084595]","[0.06785975396633148, 0.004830180201679468, -0.08330673724412918]","[-0.06860281527042389, -0.005778438877314329, 0.08384506404399872]","[-0.15262940526008606, 0.35170289874076843, -0.1869165599346161]","[-0.08779358118772507, 0.3605000972747803, 0.09890652447938919]","[0.10621673613786697, 0.58283531665802, -0.16453266143798828]","[0.03128691017627716, 0.7066861987113953, 0.17149394750595093]","[0.1537763923406601, 0.6137714385986328, -0.15831835567951202]","[0.04844743758440018, 0.7518391609191895, 0.1759646236896515]","[0.15693692862987518, 0.7845310568809509, -0.19840195775032043]","[0.002802811097353697, 0.8984648585319519, 0.09359797835350037]"
"[0.009754723869264126, -0.5969893932342529, -0.10317615419626236]","[0.025634262710809708, -0.6300938725471497, -0.09935367852449417]","[0.026444150134921074, -0.6309720873832703, -0.09916329383850098]","[0.025704400613904, -0.6302649974822998, -0.09872206300497055]","[-0.003945382311940193, -0.6275740265846252, -0.08313845098018646]","[-0.00421478133648634, -0.6280379295349121, -0.08379946649074554]","[-0.0033689443953335285, -0.6288487315177917, -0.08284970372915268]","[0.1232588067650795, -0.6151225566864014, -0.01524651050567627]","[-0.016783051192760468, -0.6142570376396179, 0.05471627786755562]","[0.04871373996138573, -0.5725403428077698, -0.07868551462888718]","[0.008845205418765545, -0.5706354379653931, -0.05695975571870804]","[0.2296716719865799, -0.4693077504634857, -0.008169957436621189]","[-0.02430214174091816, -0.454093337059021, 0.13431982696056366]","[0.35587620735168457, -0.45304766297340393, -0.12723062932491302]","[-0.040714289993047714, -0.3446783125400543, 0.09944010525941849]","[0.24007923901081085, -0.4316829442977905, -0.1830061674118042]","[0.003009914420545101, -0.41558003425598145, -0.07183010131120682]","[0.19966751337051392, -0.40335986018180847, -0.19436731934547424]","[0.040642816573381424, -0.4080751836299896, -0.10339879989624023]","[0.18710178136825562, -0.4034249782562256, -0.19617921113967896]","[0.04420720413327217, -0.4224349856376648, -0.09121107310056686]","[0.22554384171962738, -0.4222044348716736, -0.1830829232931137]","[0.017924249172210693, -0.4161359965801239, -0.07449571043252945]","[0.06683071702718735, 0.006120787933468819, -0.08298347145318985]","[-0.06766179203987122, -0.0070329993031919, 0.08365125209093094]","[-0.16206108033657074, 0.33677104115486145, -0.18410784006118774]","[-0.09042380005121231, 0.359867662191391, 0.09391838312149048]","[0.10992099344730377, 0.5798020362854004, -0.1694052666425705]","[0.0313800573348999, 0.7053790092468262, 0.1525614857673645]","[0.16055136919021606, 0.6114973425865173, -0.16353973746299744]","[0.04979956895112991, 0.7499868273735046, 0.1545594036579132]","[0.1645890772342682, 0.7774903774261475, -0.19691799581050873]","[0.006854065228253603, 0.8983464241027832, 0.08210493624210358]"
"[0.016035515815019608, -0.6047276854515076, -0.11011744290590286]","[0.03210330754518509, -0.6386896967887878, -0.10182566195726395]","[0.03290659561753273, -0.639602780342102, -0.10163584351539612]","[0.03214830905199051, -0.6388728022575378, -0.10110639780759811]","[0.0016953632002696395, -0.6350340843200684, -0.08492007851600647]","[0.001465971115976572, -0.6355482935905457, -0.08567440509796143]","[0.0023079384118318558, -0.6363769173622131, -0.08449866622686386]","[0.13006220757961273, -0.623536229133606, -0.016115617007017136]","[-0.01294529065489769, -0.618291437625885, 0.05426080524921417]","[0.056057024747133255, -0.5805380940437317, -0.08466938883066177]","[0.01497966330498457, -0.5776041150093079, -0.062057238072156906]","[0.24509437382221222, -0.4777129888534546, -0.0031446758657693863]","[-0.02468298003077507, -0.4636075496673584, 0.10998041182756424]","[0.3870590925216675, -0.48441872000694275, -0.13967600464820862]","[-0.019098704680800438, -0.380354642868042, 0.07543233036994934]","[0.28758254647254944, -0.49573788046836853, -0.2100839912891388]","[0.04221603274345398, -0.4836769700050354, -0.07185154408216476]","[0.2531255781650543, -0.4758940637111664, -0.22230477631092072]","[0.0821736752986908, -0.484626442193985, -0.10307112336158752]","[0.240080788731575, -0.4731752276420593, -0.2212466150522232]","[0.0839865431189537, -0.49836277961730957, -0.09112938493490219]","[0.2736866772174835, -0.4871354103088379, -0.21023081243038177]","[0.056339558213949203, -0.48559677600860596, -0.07444784045219421]","[0.06706806272268295, 0.0075495606288313866, -0.08160997182130814]","[-0.06793314963579178, -0.008409230038523674, 0.08207439631223679]","[-0.1649906188249588, 0.3416699469089508, -0.18187302350997925]","[-0.10263510793447495, 0.35960060358047485, 0.09166505187749863]","[0.11240510642528534, 0.5838016867637634, -0.15951266884803772]","[0.03068292699754238, 0.6990625262260437, 0.15190880000591278]","[0.16401146352291107, 0.6151841878890991, -0.15462936460971832]","[0.049753960222005844, 0.7427143454551697, 0.15410920977592468]","[0.17058424651622772, 0.7764569520950317, -0.18294735252857208]","[0.008582002483308315, 0.8955039978027344, 0.08144199103116989]"
"[0.023167435079813004, -0.607456386089325, -0.1083909347653389]","[0.037793006747961044, -0.642889678478241, -0.0981011912226677]","[0.038493696600198746, -0.6436651945114136, -0.09785941988229752]","[0.03784298524260521, -0.6431841254234314, -0.09753429144620895]","[0.007060052361339331, -0.6376043558120728, -0.08074261993169785]","[0.007027504034340382, -0.6381351351737976, -0.0817282497882843]","[0.007616650313138962, -0.63901287317276, -0.08047117292881012]","[0.1343792974948883, -0.633486270904541, -0.012548625469207764]","[-0.006426139269024134, -0.6201899647712708, 0.061171721667051315]","[0.06479476392269135, -0.585657000541687, -0.0828629732131958]","[0.023693641647696495, -0.5805831551551819, -0.05947951599955559]","[0.25083762407302856, -0.48771101236343384, 0.010790389962494373]","[-0.019917244091629982, -0.46708807349205017, 0.11124420166015625]","[0.37776896357536316, -0.5065153241157532, -0.13641037046909332]","[-0.00965606328099966, -0.3873233199119568, 0.07603446394205093]","[0.3256741166114807, -0.5301398038864136, -0.21297256648540497]","[0.06992368400096893, -0.4923015832901001, -0.047076575458049774]","[0.3069591224193573, -0.5124084949493408, -0.22774642705917358]","[0.11133278161287308, -0.49890053272247314, -0.0752834603190422]","[0.2964252531528473, -0.5067585706710815, -0.22363761067390442]","[0.119626984000206, -0.5119383931159973, -0.06415291130542755]","[0.31464043259620667, -0.5214555263519287, -0.21263927221298218]","[0.08598943054676056, -0.49497345089912415, -0.048859864473342896]","[0.06725206226110458, 0.008500575087964535, -0.08031319826841354]","[-0.06809253990650177, -0.009255390614271164, 0.080706387758255]","[-0.1821344941854477, 0.34649139642715454, -0.17781981825828552]","[-0.1219109296798706, 0.34970125555992126, 0.08121026307344437]","[0.11353332549333572, 0.5848082304000854, -0.15518225729465485]","[0.03072415478527546, 0.6752684712409973, 0.12395980954170227]","[0.16399909555912018, 0.6155899167060852, -0.15030092000961304]","[0.051224421709775925, 0.7170095443725586, 0.12498310953378677]","[0.16549113392829895, 0.7769558429718018, -0.1788756549358368]","[0.015286775305867195, 0.8675943613052368, 0.06951113790273666]"
"[0.02441158890724182, -0.6034191846847534, -0.07300169765949249]","[0.03747367858886719, -0.6399323344230652, -0.06462208181619644]","[0.03809547796845436, -0.6405393481254578, -0.06432153284549713]","[0.03749403357505798, -0.6402899622917175, -0.06416279077529907]","[0.007174072787165642, -0.6323304176330566, -0.0464848130941391]","[0.007288708817213774, -0.6328773498535156, -0.04764392971992493]","[0.007650048937648535, -0.6337885856628418, -0.046308733522892]","[0.13328392803668976, -0.6331243515014648, 0.012788720428943634]","[-0.003308467101305723, -0.6154544353485107, 0.09361391514539719]","[0.06752875447273254, -0.5847978591918945, -0.04883866757154465]","[0.0273304283618927, -0.5772931575775146, -0.024556811898946762]","[0.24863667786121368, -0.49117031693458557, 0.046578072011470795]","[-0.01184886135160923, -0.46493351459503174, 0.1331588625907898]","[0.3625258207321167, -0.5169101357460022, -0.08295414596796036]","[-0.02754252403974533, -0.3713934123516083, 0.14958493411540985]","[0.3204736113548279, -0.5438341498374939, -0.12915533781051636]","[0.06096360832452774, -0.4743020534515381, 0.05610548332333565]","[0.3045438230037689, -0.5249571800231934, -0.13982059061527252]","[0.10579443722963333, -0.48633986711502075, 0.03472784534096718]","[0.29676127433776855, -0.5166115164756775, -0.13174328207969666]","[0.12087748944759369, -0.5000887513160706, 0.04346386715769768]","[0.3112579584121704, -0.5336481928825378, -0.12720634043216705]","[0.07987082749605179, -0.4785975217819214, 0.05560832843184471]","[0.0660160630941391, 0.008416048251092434, -0.07831264287233353]","[-0.06682594120502472, -0.00918115209788084, 0.07868779450654984]","[-0.19227105379104614, 0.34859922528266907, -0.17547614872455597]","[-0.12176889181137085, 0.34881657361984253, 0.05747433006763458]","[0.11072169989347458, 0.5923641920089722, -0.1726241260766983]","[0.030787697061896324, 0.682597815990448, 0.06056460365653038]","[0.16046226024627686, 0.6234080791473389, -0.16894792020320892]","[0.051285549998283386, 0.7249704599380493, 0.05929232016205788]","[0.15996511280536652, 0.780808687210083, -0.19387376308441162]","[0.015790628269314766, 0.8649694919586182, 0.00987094547599554]"
"[0.03027120605111122, -0.6031602621078491, -0.07092348486185074]","[0.041532937437295914, -0.6399340629577637, -0.06206701695919037]","[0.042120903730392456, -0.6405117511749268, -0.06176963075995445]","[0.041564859449863434, -0.640321671962738, -0.0616198368370533]","[0.01129111461341381, -0.6321744918823242, -0.04460560530424118]","[0.01149659138172865, -0.6327311992645264, -0.04575451835989952]","[0.01176980696618557, -0.6336568593978882, -0.0444498136639595]","[0.134862020611763, -0.6359880566596985, 0.014497989788651466]","[-0.00014393347373697907, -0.6153276562690735, 0.09174324572086334]","[0.07341831922531128, -0.5849227905273438, -0.0466291718184948]","[0.03360413387417793, -0.5770749449729919, -0.023380380123853683]","[0.2507561147212982, -0.4947747588157654, 0.04288015887141228]","[-0.009131100960075855, -0.4647385776042938, 0.12984153628349304]","[0.35758912563323975, -0.5261362791061401, -0.08358323574066162]","[-0.024443671107292175, -0.38534435629844666, 0.14189891517162323]","[0.33570393919944763, -0.5617721676826477, -0.13990627229213715]","[0.08091313391923904, -0.48348408937454224, 0.01785833202302456]","[0.3249188959598541, -0.5476489663124084, -0.1524551957845688]","[0.1275668889284134, -0.4938008785247803, -0.005263504572212696]","[0.3180850148200989, -0.5402390956878662, -0.14529164135456085]","[0.14431284368038177, -0.5072234869003296, 0.0036068314220756292]","[0.3277898132801056, -0.552810788154602, -0.13901853561401367]","[0.10068026185035706, -0.4867461323738098, 0.016380788758397102]","[0.06541424244642258, 0.00852483045309782, -0.07654710114002228]","[-0.06619226187467575, -0.009245937690138817, 0.07690799981355667]","[-0.1923927664756775, 0.35102027654647827, -0.1735810935497284]","[-0.12004975229501724, 0.3494716286659241, 0.05503994971513748]","[0.11030738055706024, 0.5987063646316528, -0.16651380062103271]","[0.03291114419698715, 0.6882327795028687, 0.0630536824464798]","[0.1594817340373993, 0.6301764845848083, -0.1628006100654602]","[0.053954560309648514, 0.7311041951179504, 0.06198734790086746]","[0.1571800261735916, 0.7847347855567932, -0.18842598795890808]","[0.017877496778964996, 0.8666325211524963, 0.012040240690112114]"
"[0.03735746815800667, -0.6011117100715637, -0.01567731983959675]","[0.047178253531455994, -0.6383979916572571, -0.005200834944844246]","[0.0477493517100811, -0.638884425163269, -0.0049074855633080006]","[0.04721159115433693, -0.6389027833938599, -0.004870395641773939]","[0.016805214807391167, -0.6299317479133606, 0.010398580692708492]","[0.01717429608106613, -0.6305234432220459, 0.009196048602461815]","[0.017249006778001785, -0.6315006017684937, 0.01052425429224968]","[0.1365232914686203, -0.6356828212738037, 0.06981296092271805]","[0.0018071235390380025, -0.6119943857192993, 0.1413482427597046]","[0.07977468520402908, -0.5834611058235168, 0.008959333412349224]","[0.03983670845627785, -0.574528694152832, 0.02949211746454239]","[0.25065433979034424, -0.49385926127433777, 0.09474316984415054]","[-0.010947375558316708, -0.46115484833717346, 0.16409704089164734]","[0.3581046760082245, -0.511529266834259, -0.018737444654107094]","[-0.030490031465888023, -0.3770720660686493, 0.15599322319030762]","[0.33096227049827576, -0.5530323386192322, -0.041095998138189316]","[0.08646108955144882, -0.47501954436302185, 0.04986391216516495]","[0.3184836804866791, -0.5394631624221802, -0.046485237777233124]","[0.13672029972076416, -0.4887782037258148, 0.027955539524555206]","[0.31040239334106445, -0.5320519208908081, -0.03543643653392792]","[0.15512464940547943, -0.5017775297164917, 0.03883536905050278]","[0.32240134477615356, -0.5442283153533936, -0.03563341125845909]","[0.1075502559542656, -0.478620707988739, 0.05042116343975067]","[0.06543952971696854, 0.008326654322445393, -0.0750008374452591]","[-0.06619398295879364, -0.00899422261863947, 0.07545317709445953]","[-0.18950527906417847, 0.3518574833869934, -0.17245876789093018]","[-0.12059984356164932, 0.3511040508747101, 0.035402823239564896]","[0.11057836562395096, 0.6029863357543945, -0.18714869022369385]","[0.0423806831240654, 0.6875643730163574, 0.017523493617773056]","[0.16030879318714142, 0.6351908445358276, -0.18702703714370728]","[0.06436590105295181, 0.7297031879425049, 0.014240236021578312]","[0.15791144967079163, 0.7824766635894775, -0.22038370370864868]","[0.02644851990044117, 0.85716712474823, -0.03205142170190811]"
"[0.04135308787226677, -0.6008700728416443, -0.03195572271943092]","[0.05074095353484154, -0.6380999684333801, -0.022492218762636185]","[0.05137360468506813, -0.6385958790779114, -0.02221473678946495]","[0.05079902336001396, -0.63860023021698, -0.022021671757102013]","[0.020356427878141403, -0.6298370957374573, -0.0062771751545369625]","[0.02068624086678028, -0.6304295063018799, -0.00735354982316494]","[0.020865270867943764, -0.631408154964447, -0.006064958870410919]","[0.13794317841529846, -0.6356696486473083, 0.053406935185194016]","[0.00223456509411335, -0.6118140816688538, 0.12403944134712219]","[0.08272210508584976, -0.5830296277999878, -0.00737494183704257]","[0.042583905160427094, -0.574458658695221, 0.013829651288688183]","[0.252741277217865, -0.4944901764392853, 0.07463868707418442]","[-0.01247161440551281, -0.4613513648509979, 0.156793475151062]","[0.366610050201416, -0.5125131011009216, -0.037044331431388855]","[-0.03192903846502304, -0.3775145411491394, 0.13753096759319305]","[0.335741251707077, -0.5430421829223633, -0.06338702142238617]","[0.08384566009044647, -0.4783738851547241, 0.04074033722281456]","[0.32242050766944885, -0.5256352424621582, -0.07264915853738785]","[0.13346359133720398, -0.4892946183681488, 0.015567424707114697]","[0.31175634264945984, -0.5198356509208679, -0.06618999689817429]","[0.14909756183624268, -0.5049833655357361, 0.03426803648471832]","[0.32635417580604553, -0.5340670943260193, -0.058896467089653015]","[0.10414190590381622, -0.4826032817363739, 0.046410489827394485]","[0.0657539963722229, 0.008315620943903923, -0.07384981215000153]","[-0.0664885863661766, -0.008971142582595348, 0.07432997971773148]","[-0.18422433733940125, 0.3516412079334259, -0.17279431223869324]","[-0.11919986456632614, 0.35202619433403015, 0.03867202624678612]","[0.11093539744615555, 0.6059155464172363, -0.18218834698200226]","[0.04261871427297592, 0.6882337927818298, 0.03476911783218384]","[0.1612357199192047, 0.63849276304245, -0.1804230809211731]","[0.06426030397415161, 0.7301687598228455, 0.03251061215996742]","[0.15879970788955688, 0.7843368649482727, -0.2148325890302658]","[0.023910878226161003, 0.8665371537208557, -0.018522901460528374]"
"[0.03821829333901405, -0.6059903502464294, -0.03241389989852905]","[0.04842175170779228, -0.641818642616272, -0.020606962963938713]","[0.04909321293234825, -0.6423820853233337, -0.020355435088276863]","[0.04849282279610634, -0.6423012614250183, -0.01998830959200859]","[0.018105225637555122, -0.6350229382514954, -0.005469334311783314]","[0.01837894693017006, -0.635632336139679, -0.006459397729486227]","[0.018627222627401352, -0.6366055607795715, -0.005061062518507242]","[0.1358496993780136, -0.6353604793548584, 0.06112346798181534]","[0.001289984560571611, -0.6143491268157959, 0.12345779687166214]","[0.07909779995679855, -0.5850151777267456, -0.0067352838814258575]","[0.03936803713440895, -0.5781189203262329, 0.012577256187796593]","[0.2502032518386841, -0.49382561445236206, 0.07466889917850494]","[-0.014631154015660286, -0.46194079518318176, 0.15886938571929932]","[0.353564977645874, -0.5048092603683472, -0.03339960798621178]","[-0.032974764704704285, -0.3829769194126129, 0.14922736585140228]","[0.32826024293899536, -0.5424322485923767, -0.07195207476615906]","[0.06946708261966705, -0.48208871483802795, 0.06114828586578369]","[0.31969836354255676, -0.5298143029212952, -0.08152978867292404]","[0.11610046029090881, -0.4893437623977661, 0.04069889336824417]","[0.3106309175491333, -0.5252760648727417, -0.07918278872966766]","[0.1282416135072708, -0.5048319697380066, 0.053693149238824844]","[0.32057034969329834, -0.535126268863678, -0.06997308135032654]","[0.08822635561227798, -0.4860411286354065, 0.06303086131811142]","[0.06561827659606934, 0.008013058453798294, -0.073797307908535]","[-0.0663602277636528, -0.008670687675476074, 0.07428517192602158]","[-0.17955927550792694, 0.3454861044883728, -0.1772434413433075]","[-0.10236804932355881, 0.3608275055885315, 0.04205232858657837]","[0.11162912100553513, 0.5992006063461304, -0.18798258900642395]","[0.041745658963918686, 0.7223703861236572, 0.04223446547985077]","[0.16122253239154816, 0.631908118724823, -0.1854943186044693]","[0.06277817487716675, 0.7675524950027466, 0.03921492397785187]","[0.15778030455112457, 0.782069981098175, -0.21407300233840942]","[0.020774099975824356, 0.8980966210365295, -0.018534841015934944]"
"[0.036380521953105927, -0.6077319383621216, -0.03652151674032211]","[0.047107212245464325, -0.6435127258300781, -0.024426398798823357]","[0.04775392636656761, -0.6440979838371277, -0.024179458618164062]","[0.04715871438384056, -0.6440030336380005, -0.02381928823888302]","[0.01719188690185547, -0.6365945935249329, -0.009279499761760235]","[0.01743417978286743, -0.6372143626213074, -0.010267317295074463]","[0.017656709998846054, -0.6382054686546326, -0.008867080323398113]","[0.13510824739933014, -0.6358036994934082, 0.05705373361706734]","[-0.00256918091326952, -0.6147689819335938, 0.12007343024015427]","[0.07733352482318878, -0.5862611532211304, -0.010963372886180878]","[0.038174934685230255, -0.5792416930198669, 0.00851090345531702]","[0.2466423511505127, -0.4937821626663208, 0.07021249830722809]","[-0.018505064770579338, -0.4618714153766632, 0.157160684466362]","[0.35610175132751465, -0.5018590092658997, -0.03945212811231613]","[-0.03483259677886963, -0.37759438157081604, 0.14810313284397125]","[0.3253752589225769, -0.531609058380127, -0.08024342358112335]","[0.06862827390432358, -0.4740743041038513, 0.049224600195884705]","[0.3140477240085602, -0.5173882842063904, -0.09045293927192688]","[0.11629914492368698, -0.4819853603839874, 0.03103228285908699]","[0.30314257740974426, -0.513610303401947, -0.08797672390937805]","[0.1276019811630249, -0.4990590214729309, 0.03939613699913025]","[0.3167070150375366, -0.5241626501083374, -0.07825924456119537]","[0.08736366033554077, -0.47873538732528687, 0.048588380217552185]","[0.06567171961069107, 0.007969043217599392, -0.07368927448987961]","[-0.06641396135091782, -0.008624013513326645, 0.07416795939207077]","[-0.17659690976142883, 0.3466774821281433, -0.1806575208902359]","[-0.0996396392583847, 0.3650589883327484, 0.04434859752655029]","[0.1111752837896347, 0.6001047492027283, -0.18921220302581787]","[0.041209761053323746, 0.730759859085083, 0.043047960847616196]","[0.1597595512866974, 0.6327419281005859, -0.18631167709827423]","[0.06169387698173523, 0.7764026522636414, 0.039732471108436584]","[0.15586793422698975, 0.7825704216957092, -0.21424205601215363]","[0.018279949203133583, 0.9059473872184753, -0.01837666891515255]"
"[0.03477279469370842, -0.6084921956062317, -0.04984286427497864]","[0.0458211712539196, -0.6446920037269592, -0.035077229142189026]","[0.046447791159152985, -0.6453309059143066, -0.03487896919250488]","[0.04586577042937279, -0.6451748013496399, -0.03449959680438042]","[0.016190437600016594, -0.6373527646064758, -0.021172944456338882]","[0.016442596912384033, -0.6379808187484741, -0.022109856829047203]","[0.016602134332060814, -0.6389754414558411, -0.020631568506360054]","[0.13485752046108246, -0.637153685092926, 0.05356770381331444]","[-0.006101922132074833, -0.6149009466171265, 0.11031139642000198]","[0.07562866061925888, -0.5870786309242249, -0.022765029221773148]","[0.03663424029946327, -0.5796335339546204, -0.004466051701456308]","[0.24446117877960205, -0.4945915639400482, 0.06743068248033524]","[-0.019956115633249283, -0.46181657910346985, 0.13422513008117676]","[0.3594881594181061, -0.4998050332069397, -0.050188690423965454]","[-0.03473405912518501, -0.3742440938949585, 0.08526970446109772]","[0.32205653190612793, -0.5275696516036987, -0.11338029056787491]","[0.0703774094581604, -0.4713885486125946, -0.04864136502146721]","[0.3075462877750397, -0.5142146944999695, -0.12467703968286514]","[0.11825046688318253, -0.4790850877761841, -0.07684164494276047]","[0.29599520564079285, -0.5116785168647766, -0.12543804943561554]","[0.12813422083854675, -0.4992362856864929, -0.06144552677869797]","[0.31275475025177, -0.5206233263015747, -0.1137164831161499]","[0.08883526176214218, -0.4771251082420349, -0.047890838235616684]","[0.06563165038824081, 0.008038829080760479, -0.07353955507278442]","[-0.06637124717235565, -0.008694429881870747, 0.0740099549293518]","[-0.17539547383785248, 0.3450081944465637, -0.1819913685321808]","[-0.09810562431812286, 0.3684938848018646, 0.04557611793279648]","[0.1112108826637268, 0.6012386083602905, -0.18733009696006775]","[0.04088182747364044, 0.7325214743614197, 0.04775790497660637]","[0.15950387716293335, 0.6335765719413757, -0.18536964058876038]","[0.061015646904706955, 0.7778940200805664, 0.04444890841841698]","[0.15473897755146027, 0.783323347568512, -0.20900923013687134]","[0.016376055777072906, 0.9101332426071167, -0.015845801681280136]"
"[0.03393330052495003, -0.6058606505393982, -0.04873549938201904]","[0.04463507980108261, -0.6431484818458557, -0.03492413088679314]","[0.04527491331100464, -0.6437865495681763, -0.034703511744737625]","[0.04468432813882828, -0.6436649560928345, -0.03437216207385063]","[0.014999213628470898, -0.6346570253372192, -0.020927947014570236]","[0.01523028127849102, -0.6352888941764832, -0.021890850737690926]","[0.015421167016029358, -0.6363016963005066, -0.020439626649022102]","[0.13423427939414978, -0.637056827545166, 0.05103418976068497]","[-0.0065887728706002235, -0.6124942898750305, 0.11015278846025467]","[0.07491415739059448, -0.5858626365661621, -0.02176395058631897]","[0.03549637645483017, -0.5769755244255066, -0.003276640549302101]","[0.24494905769824982, -0.494720458984375, 0.06945164501667023]","[-0.020130041986703873, -0.4609122574329376, 0.13461610674858093]","[0.3611215651035309, -0.4996110200881958, -0.049266714602708817]","[-0.034893784672021866, -0.3738712966442108, 0.08530686795711517]","[0.3196960687637329, -0.5272735357284546, -0.10599756985902786]","[0.07383489608764648, -0.46833518147468567, -0.053441789001226425]","[0.30466607213020325, -0.5132816433906555, -0.11602287739515305]","[0.12324690073728561, -0.4778779447078705, -0.0820690244436264]","[0.29297560453414917, -0.510143518447876, -0.1135212630033493]","[0.1343914121389389, -0.4983377754688263, -0.06755366176366806]","[0.31009700894355774, -0.519895076751709, -0.10488670319318771]","[0.09276218712329865, -0.4743601679801941, -0.052802473306655884]","[0.06568954139947891, 0.008117488585412502, -0.0727955773472786]","[-0.06641828268766403, -0.008760742843151093, 0.07328175008296967]","[-0.17754437029361725, 0.3456284999847412, -0.182193785905838]","[-0.09888854622840881, 0.3685215711593628, 0.04510944336652756]","[0.11081103980541229, 0.6067953705787659, -0.1849633902311325]","[0.04082420840859413, 0.7321005463600159, 0.04701695963740349]","[0.15864470601081848, 0.6395123600959778, -0.1824660450220108]","[0.0608474425971508, 0.7771770358085632, 0.04448533430695534]","[0.15446296334266663, 0.7871803641319275, -0.20835699141025543]","[0.01595710963010788, 0.9079902768135071, -0.012745693325996399]"
